timestamp, tc_value, dash_value, dash_client_id
1646805716, 8000, 9102, dashjs4.2.1_c98
1646805717, 8000, 7568, dashjs4.2.1_c98
1646805717, 8000, 8110, dashjs4.2.1_c74
1646805720, 8000, 8102, dashjs4.2.1_c98
1646805722, 8000, 5780, dashjs4.2.1_c98
1646805722, 8000, 4430, dashjs4.2.1_c74
1646805724, 8000, 8077, dashjs4.2.1_c98
1646805727, 8000, 4153, dashjs4.2.1_c74
1646805728, 8000, 4704, dashjs4.2.1_c98
1646805732, 8000, 4014, dashjs4.2.1_c74
1646805733, 8000, 4139, dashjs4.2.1_c98
1646805735, 8000, 4083, dashjs4.2.1_c98
1646805736, 8000, 4396, dashjs4.2.1_c98
1646805736, 8000, 4152, dashjs4.2.1_c74
1646805737, 8000, 4658, dashjs4.2.1_c98
1646805737, 8000, 4097, dashjs4.2.1_c98
1646805739, 8000, 4277, dashjs4.2.1_c98
1646805739, 8000, 4243, dashjs4.2.1_c74
1646805740, 8000, 4147, dashjs4.2.1_c98
1646805740, 8000, 4149, dashjs4.2.1_c98
1646805740, 8000, 4554, dashjs4.2.1_c74
1646805740, 8000, 5957, dashjs4.2.1_c98
1646805741, 20000, 4162, dashjs4.2.1_c98
1646805741, 20000, 4789, dashjs4.2.1_c98
1646805741, 20000, 4834, dashjs4.2.1_c74
1646805741, 20000, 42955, dashjs4.2.1_c74
1646805742, 20000, 7817, dashjs4.2.1_c98
1646805742, 20000, 29036, dashjs4.2.1_c98
1646805742, 20000, 29031, dashjs4.2.1_c98
1646805745, 20000, 19955, dashjs4.2.1_c74
1646805746, 20000, 29271, dashjs4.2.1_c98
1646805749, 20000, 20044, dashjs4.2.1_c74
1646805750, 20000, 20694, dashjs4.2.1_c98
1646805751, 20000, 20000, dashjs4.2.1_c98
1646805752, 20000, 20671, dashjs4.2.1_c98
1646805754, 20000, 10518, dashjs4.2.1_c98
1646805754, 20000, 10407, dashjs4.2.1_c74
1646805755, 20000, 10078, dashjs4.2.1_c98
1646805755, 20000, 10445, dashjs4.2.1_c74
1646805757, 20000, 10350, dashjs4.2.1_c98
1646805757, 20000, 10112, dashjs4.2.1_c74
1646805758, 20000, 10242, dashjs4.2.1_c98
1646805758, 20000, 10559, dashjs4.2.1_c74
1646805760, 20000, 10068, dashjs4.2.1_c74
1646805760, 20000, 10405, dashjs4.2.1_c98
1646805761, 20000, 19921, dashjs4.2.1_c74
1646805762, 20000, 17939, dashjs4.2.1_c74
1646805763, 20000, 10241, dashjs4.2.1_c98
1646805763, 20000, 11444, dashjs4.2.1_c74
1646805765, 20000, 20523, dashjs4.2.1_c74
1646805766, 20000, 20363, dashjs4.2.1_c98
1646805769, 20000, 20101, dashjs4.2.1_c74
1646805770, 20000, 20463, dashjs4.2.1_c98
1646805776, 8000, 5812, dashjs4.2.1_c74
1646805777, 8000, 5245, dashjs4.2.1_c98
1646805780, 8000, 4774, dashjs4.2.1_c74
1646805781, 8000, 4631, dashjs4.2.1_c98
1646805784, 8000, 4146, dashjs4.2.1_c74
1646805785, 8000, 5229, dashjs4.2.1_c98
1646805789, 8000, 5012, dashjs4.2.1_c74
1646805789, 8000, 4262, dashjs4.2.1_c98
1646805791, 8000, 6438, dashjs4.2.1_c74
1646805792, 8000, 4277, dashjs4.2.1_c98
1646805793, 8000, 3994, dashjs4.2.1_c74
1646805795, 8000, 4180, dashjs4.2.1_c98
1646805796, 8000, 4096, dashjs4.2.1_c74
1646805797, 8000, 6876, dashjs4.2.1_c98
1646805798, 8000, 7910, dashjs4.2.1_c74
1646805799, 8000, 7728, dashjs4.2.1_c98
1646805802, 4000, 7380, dashjs4.2.1_c74
1646805804, 4000, 4203, dashjs4.2.1_c98
1646805810, 4000, 2652, dashjs4.2.1_c74
1646805810, 4000, 2076, dashjs4.2.1_c98
1646805814, 4000, 2107, dashjs4.2.1_c74
1646805817, 4000, 2064, dashjs4.2.1_c98
1646805819, 4000, 2018, dashjs4.2.1_c74
1646805821, 4000, 2066, dashjs4.2.1_c98
1646805823, 4000, 2063, dashjs4.2.1_c74
1646805826, 4000, 2084, dashjs4.2.1_c98
1646805826, 4000, 2107, dashjs4.2.1_c74
1646805827, 4000, 2535, dashjs4.2.1_c98
1646805828, 4000, 1979, dashjs4.2.1_c74
1646805829, 4000, 2373, dashjs4.2.1_c98
1646805830, 4000, 2520, dashjs4.2.1_c74
1646805831, 4000, 1989, dashjs4.2.1_c74
1646805831, 2000, 2187, dashjs4.2.1_c98
1646805832, 2000, 8025, dashjs4.2.1_c74
1646805832, 2000, 23264, dashjs4.2.1_c98
1646805835, 2000, 1867, dashjs4.2.1_c74
1646805838, 2000, 1822, dashjs4.2.1_c98
1646805840, 2000, 1504, dashjs4.2.1_c74
1646805842, 2000, 1525, dashjs4.2.1_c98
1646805845, 2000, 999, dashjs4.2.1_c74
1646805848, 2000, 1085, dashjs4.2.1_c74
1646805852, 2000, 1288, dashjs4.2.1_c98
1646805855, 2000, 1109, dashjs4.2.1_c74
1646805857, 2000, 1425, dashjs4.2.1_c74
1646805860, 2000, 1265, dashjs4.2.1_c74
1646805862, 4000, 713, dashjs4.2.1_c74
1646805864, 4000, 13513, dashjs4.2.1_c74
1646805864, 4000, 5473, dashjs4.2.1_c74
1646805865, 4000, 4310, dashjs4.2.1_c74
1646805865, 4000, 3881, dashjs4.2.1_c74
1646805866, 4000, 873, dashjs4.2.1_c98
1646805867, 4000, 4032, dashjs4.2.1_c98
1646805868, 4000, 4097, dashjs4.2.1_c98
1646805870, 4000, 2801, dashjs4.2.1_c98
1646805870, 4000, 2257, dashjs4.2.1_c74
1646805870, 4000, 4278, dashjs4.2.1_c98
1646805872, 4000, 4341, dashjs4.2.1_c98
1646805872, 4000, 4209, dashjs4.2.1_c98
1646805873, 4000, 4464, dashjs4.2.1_c98
1646805874, 4000, 2023, dashjs4.2.1_c74
1646805874, 4000, 3077, dashjs4.2.1_c98
1646805876, 4000, 4077, dashjs4.2.1_c98
1646805878, 4000, 4197, dashjs4.2.1_c74
1646805881, 4000, 2041, dashjs4.2.1_c98
1646805881, 4000, 2969, dashjs4.2.1_c74
1646805883, 4000, 4104, dashjs4.2.1_c74
1646805885, 4000, 2510, dashjs4.2.1_c74
1646805889, 4000, 2072, dashjs4.2.1_c74
1646805889, 4000, 2096, dashjs4.2.1_c98
1646805891, 4000, 2084, dashjs4.2.1_c98
1646805892, 4000, 6009, dashjs4.2.1_c74
1646805892, 8000, 9729, dashjs4.2.1_c98
1646805893, 8000, 2120, dashjs4.2.1_c74
1646805894, 8000, 4831, dashjs4.2.1_c74
1646805894, 8000, 5307, dashjs4.2.1_c98
1646805894, 8000, 4522, dashjs4.2.1_c74
1646805895, 8000, 4662, dashjs4.2.1_c74
1646805895, 8000, 5395, dashjs4.2.1_c98
1646805896, 8000, 8212, dashjs4.2.1_c98
1646805896, 8000, 8282, dashjs4.2.1_c98
1646805897, 8000, 8574, dashjs4.2.1_c74
1646805900, 8000, 8195, dashjs4.2.1_c98
1646805901, 8000, 9542, dashjs4.2.1_c74
1646805906, 8000, 5795, dashjs4.2.1_c98
1646805909, 8000, 4149, dashjs4.2.1_c74
1646805910, 8000, 4099, dashjs4.2.1_c98
1646805913, 8000, 4038, dashjs4.2.1_c74
1646805914, 8000, 3991, dashjs4.2.1_c98
1646805917, 8000, 4303, dashjs4.2.1_c74
1646805918, 8000, 4121, dashjs4.2.1_c98
1646805921, 8000, 4026, dashjs4.2.1_c74
1646805921, 8000, 4231, dashjs4.2.1_c98
1646805922, 8000, 3972, dashjs4.2.1_c98
1646805922, 8000, 4464, dashjs4.2.1_c74
1646805922, 8000, 4584, dashjs4.2.1_c98
1646805923, 8000, 5818, dashjs4.2.1_c74
1646805923, 20000, 3947, dashjs4.2.1_c74
1646805923, 20000, 5235, dashjs4.2.1_c98
1646805923, 20000, 20276, dashjs4.2.1_c98
1646805924, 20000, 30543, dashjs4.2.1_c74
1646805924, 20000, 14926, dashjs4.2.1_c98
1646805925, 20000, 10244, dashjs4.2.1_c98
1646805925, 20000, 10430, dashjs4.2.1_c74
1646805925, 20000, 11459, dashjs4.2.1_c98
1646805925, 20000, 10562, dashjs4.2.1_c74
1646805925, 20000, 10245, dashjs4.2.1_c74
1646805925, 20000, 10199, dashjs4.2.1_c74
1646805926, 20000, 12779, dashjs4.2.1_c98
1646805926, 20000, 20229, dashjs4.2.1_c74
1646805926, 20000, 21293, dashjs4.2.1_c74
1646805926, 20000, 30008, dashjs4.2.1_c74
1646805926, 20000, 26825, dashjs4.2.1_c74
1646805927, 20000, 21399, dashjs4.2.1_c98
1646805928, 20000, 20420, dashjs4.2.1_c74
1646805932, 20000, 20069, dashjs4.2.1_c98
1646805933, 20000, 20374, dashjs4.2.1_c98
1646805933, 20000, 10193, dashjs4.2.1_c74
1646805933, 20000, 19026, dashjs4.2.1_c98
1646805934, 20000, 20255, dashjs4.2.1_c98
1646805935, 20000, 20439, dashjs4.2.1_c98
1646805936, 20000, 20154, dashjs4.2.1_c98
1646805936, 20000, 20266, dashjs4.2.1_c98
1646805937, 20000, 20465, dashjs4.2.1_c74
1646805938, 20000, 20154, dashjs4.2.1_c74
1646805939, 20000, 20326, dashjs4.2.1_c74
1646805940, 20000, 10740, dashjs4.2.1_c74
1646805941, 20000, 10223, dashjs4.2.1_c98
1646805941, 20000, 19284, dashjs4.2.1_c74
1646805942, 20000, 20119, dashjs4.2.1_c74
1646805943, 20000, 20467, dashjs4.2.1_c74
1646805944, 20000, 20143, dashjs4.2.1_c98
1646805945, 20000, 20234, dashjs4.2.1_c74
1646805948, 20000, 20094, dashjs4.2.1_c98
1646805949, 20000, 20454, dashjs4.2.1_c74
1646805952, 20000, 20467, dashjs4.2.1_c98
1646805953, 8000, 40053, dashjs4.2.1_c74
1646805958, 8000, 6385, dashjs4.2.1_c98
1646805959, 8000, 6532, dashjs4.2.1_c74
1646805962, 8000, 6627, dashjs4.2.1_c98
1646805963, 8000, 6630, dashjs4.2.1_c74
1646805966, 8000, 6574, dashjs4.2.1_c98
1646805967, 8000, 6513, dashjs4.2.1_c74
1646805970, 8000, 5819, dashjs4.2.1_c98
1646805970, 8000, 5088, dashjs4.2.1_c74
1646805973, 8000, 8185, dashjs4.2.1_c98
1646805973, 8000, 8188, dashjs4.2.1_c74
1646805976, 8000, 8296, dashjs4.2.1_c98
1646805977, 8000, 8056, dashjs4.2.1_c74
1646805980, 8000, 8396, dashjs4.2.1_c98
1646805983, 8000, 8016, dashjs4.2.1_c74
1646805983, 4000, 26805, dashjs4.2.1_c98
1646805992, 4000, 2634, dashjs4.2.1_c74
1646805992, 4000, 2031, dashjs4.2.1_c98
1646805999, 4000, 2135, dashjs4.2.1_c98
1646806007, 4000, 2551, dashjs4.2.1_c74
1646806012, 4000, 1915, dashjs4.2.1_c98
1646806014, 2000, 11108, dashjs4.2.1_c98
1646806017, 2000, 1815, dashjs4.2.1_c74
1646806025, 2000, 787, dashjs4.2.1_c98
1646806025, 2000, 956, dashjs4.2.1_c74
1646806026, 2000, 1825, dashjs4.2.1_c74
1646806030, 2000, 1838, dashjs4.2.1_c98
1646806030, 2000, 3754, dashjs4.2.1_c98
