timestamp, tc_value, dash_value, dash_client_id
1646804353, 4000, 2113, dashjs3.1.3_c19
1646804355, 4000, 2356, dashjs3.1.3_c19
1646804356, 4000, 2311, dashjs3.1.3_c19
1646804357, 4000, 2221, dashjs3.1.3_c96
1646804358, 4000, 4891, dashjs3.1.3_c96
1646804359, 2000, 2805, dashjs3.1.3_c96
1646804360, 2000, 2298, dashjs3.1.3_c19
1646804365, 2000, 1424, dashjs3.1.3_c96
1646804366, 2000, 1015, dashjs3.1.3_c19
1646804370, 2000, 1103, dashjs3.1.3_c19
1646804371, 2000, 1060, dashjs3.1.3_c96
1646804373, 2000, 1296, dashjs3.1.3_c19
1646804377, 2000, 1062, dashjs3.1.3_c96
1646804377, 2000, 1126, dashjs3.1.3_c19
1646804378, 2000, 1468, dashjs3.1.3_c19
1646804379, 2000, 1275, dashjs3.1.3_c96
1646804381, 2000, 2340, dashjs3.1.3_c96
1646804383, 2000, 1368, dashjs3.1.3_c19
1646804383, 2000, 1506, dashjs3.1.3_c96
1646804384, 2000, 2000, dashjs3.1.3_c96
1646804386, 2000, 2015, dashjs3.1.3_c19
1646804387, 2000, 2110, dashjs3.1.3_c96
1646804389, 2000, 2089, dashjs3.1.3_c19
1646804391, 4000, 4024, dashjs3.1.3_c96
1646804393, 4000, 4007, dashjs3.1.3_c19
1646804394, 4000, 4302, dashjs3.1.3_c96
1646804397, 4000, 5964, dashjs3.1.3_c19
1646804398, 4000, 4669, dashjs3.1.3_c96
1646804401, 4000, 4716, dashjs3.1.3_c19
1646804402, 4000, 4664, dashjs3.1.3_c96
1646804405, 4000, 5754, dashjs3.1.3_c19
1646804409, 4000, 4011, dashjs3.1.3_c96
1646804409, 4000, 4279, dashjs3.1.3_c19
1646804412, 4000, 4045, dashjs3.1.3_c96
1646804417, 4000, 2623, dashjs3.1.3_c19
1646804418, 4000, 2313, dashjs3.1.3_c96
1646804420, 8000, 6156, dashjs3.1.3_c96
1646804422, 8000, 1948, dashjs3.1.3_c19
1646804424, 8000, 4680, dashjs3.1.3_c19
1646804424, 8000, 4607, dashjs3.1.3_c96
1646804427, 8000, 5609, dashjs3.1.3_c19
1646804427, 8000, 5185, dashjs3.1.3_c96
1646804430, 8000, 7868, dashjs3.1.3_c19
1646804431, 8000, 8010, dashjs3.1.3_c96
1646804434, 8000, 7516, dashjs3.1.3_c19
1646804435, 8000, 7488, dashjs3.1.3_c96
1646804438, 8000, 7539, dashjs3.1.3_c19
1646804439, 8000, 8334, dashjs3.1.3_c96
1646804444, 8000, 5528, dashjs3.1.3_c19
1646804444, 8000, 5503, dashjs3.1.3_c96
1646804448, 8000, 5802, dashjs3.1.3_c19
1646804449, 8000, 5607, dashjs3.1.3_c96
1646804450, 8000, 13637, dashjs3.1.3_c19
1646804450, 20000, 35331, dashjs3.1.3_c96
1646804453, 20000, 20203, dashjs3.1.3_c19
1646804454, 20000, 20214, dashjs3.1.3_c96
1646804457, 20000, 20461, dashjs3.1.3_c19
1646804458, 20000, 20203, dashjs3.1.3_c96
1646804461, 20000, 20261, dashjs3.1.3_c19
1646804462, 20000, 20411, dashjs3.1.3_c96
1646804465, 20000, 20155, dashjs3.1.3_c19
1646804467, 20000, 20261, dashjs3.1.3_c96
1646804469, 20000, 20264, dashjs3.1.3_c19
1646804470, 20000, 20155, dashjs3.1.3_c96
1646804473, 20000, 20152, dashjs3.1.3_c19
1646804474, 20000, 20236, dashjs3.1.3_c96
1646804478, 20000, 20221, dashjs3.1.3_c19
1646804479, 20000, 20130, dashjs3.1.3_c96
1646804484, 8000, 5372, dashjs3.1.3_c19
1646804485, 8000, 5306, dashjs3.1.3_c96
1646804488, 8000, 4835, dashjs3.1.3_c19
1646804489, 8000, 4605, dashjs3.1.3_c96
1646804493, 8000, 4018, dashjs3.1.3_c19
1646804493, 8000, 4204, dashjs3.1.3_c96
1646804495, 8000, 6147, dashjs3.1.3_c19
1646804496, 8000, 6656, dashjs3.1.3_c96
1646804501, 8000, 4132, dashjs3.1.3_c96
1646804501, 8000, 4815, dashjs3.1.3_c19
1646804503, 8000, 6260, dashjs3.1.3_c19
1646804504, 8000, 7188, dashjs3.1.3_c96
1646804506, 8000, 7863, dashjs3.1.3_c19
1646804508, 8000, 8024, dashjs3.1.3_c96
1646804510, 8000, 8442, dashjs3.1.3_c19
1646804510, 4000, 44553, dashjs3.1.3_c96
1646804517, 4000, 2522, dashjs3.1.3_c19
1646804521, 4000, 2112, dashjs3.1.3_c96
1646804523, 4000, 2000, dashjs3.1.3_c19
1646804528, 4000, 2039, dashjs3.1.3_c19
1646804529, 4000, 2090, dashjs3.1.3_c96
1646804533, 4000, 2076, dashjs3.1.3_c19
1646804534, 4000, 2243, dashjs3.1.3_c19
1646804536, 4000, 2215, dashjs3.1.3_c19
1646804536, 4000, 2130, dashjs3.1.3_c96
1646804538, 4000, 2014, dashjs3.1.3_c19
1646804540, 2000, 4022, dashjs3.1.3_c96
1646804546, 2000, 1131, dashjs3.1.3_c19
1646804550, 2000, 746, dashjs3.1.3_c19
1646804552, 2000, 1142, dashjs3.1.3_c96
1646804553, 2000, 1312, dashjs3.1.3_c19
1646804556, 2000, 1054, dashjs3.1.3_c19
1646804560, 2000, 644, dashjs3.1.3_c96
1646804560, 2000, 1196, dashjs3.1.3_c19
1646804564, 2000, 1110, dashjs3.1.3_c19
1646804567, 2000, 1362, dashjs3.1.3_c19
1646804567, 2000, 1357, dashjs3.1.3_c96
1646804570, 2000, 1407, dashjs3.1.3_c19
1646804571, 4000, 2814, dashjs3.1.3_c96
1646804574, 4000, 2565, dashjs3.1.3_c19
1646804574, 4000, 3546, dashjs3.1.3_c96
1646804576, 4000, 4397, dashjs3.1.3_c96
1646804577, 4000, 2275, dashjs3.1.3_c19
1646804578, 4000, 3362, dashjs3.1.3_c96
1646804579, 4000, 4101, dashjs3.1.3_c96
1646804580, 4000, 4033, dashjs3.1.3_c96
1646804582, 4000, 2953, dashjs3.1.3_c19
1646804582, 4000, 3264, dashjs3.1.3_c96
1646804585, 4000, 2020, dashjs3.1.3_c19
1646804586, 4000, 3342, dashjs3.1.3_c96
1646804589, 4000, 3772, dashjs3.1.3_c96
1646804589, 4000, 3656, dashjs3.1.3_c19
1646804594, 4000, 2327, dashjs3.1.3_c19
1646804594, 4000, 3376, dashjs3.1.3_c96
1646804597, 4000, 3208, dashjs3.1.3_c96
1646804597, 4000, 2372, dashjs3.1.3_c19
1646804601, 8000, 3414, dashjs3.1.3_c96
1646804603, 8000, 2791, dashjs3.1.3_c19
1646804604, 8000, 8618, dashjs3.1.3_c96
1646804605, 8000, 8163, dashjs3.1.3_c19
1646804608, 8000, 8435, dashjs3.1.3_c96
1646804610, 8000, 8241, dashjs3.1.3_c19
1646804612, 8000, 8474, dashjs3.1.3_c96
1646804614, 8000, 8136, dashjs3.1.3_c19
1646804616, 8000, 8150, dashjs3.1.3_c96
1646804619, 8000, 8185, dashjs3.1.3_c19
1646804620, 8000, 8117, dashjs3.1.3_c96
1646804623, 8000, 8182, dashjs3.1.3_c19
1646804624, 8000, 8059, dashjs3.1.3_c96
1646804626, 8000, 8190, dashjs3.1.3_c19
1646804628, 8000, 8010, dashjs3.1.3_c96
1646804631, 8000, 8138, dashjs3.1.3_c19
1646804632, 8000, 93334, dashjs3.1.3_c96
1646804633, 20000, 20600, dashjs3.1.3_c19
1646804636, 20000, 20506, dashjs3.1.3_c96
1646804638, 20000, 20397, dashjs3.1.3_c19
1646804640, 20000, 20379, dashjs3.1.3_c96
1646804641, 20000, 20323, dashjs3.1.3_c19
1646804644, 20000, 20626, dashjs3.1.3_c96
1646804645, 20000, 20530, dashjs3.1.3_c19
1646804648, 20000, 20371, dashjs3.1.3_c96
1646804649, 20000, 20113, dashjs3.1.3_c19
1646804652, 20000, 20323, dashjs3.1.3_c96
1646804653, 20000, 20617, dashjs3.1.3_c19
1646804656, 20000, 20530, dashjs3.1.3_c96
1646804658, 20000, 20192, dashjs3.1.3_c19
1646804660, 20000, 20113, dashjs3.1.3_c96
1646804661, 20000, 20573, dashjs3.1.3_c19
1646804666, 8000, 5828, dashjs3.1.3_c96
1646804667, 8000, 5814, dashjs3.1.3_c19
1646804671, 8000, 5764, dashjs3.1.3_c96
1646804672, 8000, 5544, dashjs3.1.3_c19
1646804675, 8000, 5709, dashjs3.1.3_c96
1646804676, 8000, 5439, dashjs3.1.3_c19
1646804679, 8000, 5353, dashjs3.1.3_c96
1646804680, 8000, 5636, dashjs3.1.3_c19
1646804683, 8000, 5383, dashjs3.1.3_c96
1646804683, 8000, 4896, dashjs3.1.3_c19
1646804685, 8000, 5890, dashjs3.1.3_c96
1646804686, 8000, 6404, dashjs3.1.3_c19
1646804688, 8000, 8409, dashjs3.1.3_c96
1646804690, 8000, 8288, dashjs3.1.3_c19
1646804692, 4000, 30113, dashjs3.1.3_c96
1646804695, 4000, 3804, dashjs3.1.3_c19
1646804700, 4000, 2770, dashjs3.1.3_c96
1646804702, 4000, 2105, dashjs3.1.3_c19
1646804705, 4000, 2135, dashjs3.1.3_c96
1646804707, 4000, 2053, dashjs3.1.3_c19
1646804709, 4000, 2017, dashjs3.1.3_c96
1646804712, 4000, 2080, dashjs3.1.3_c19
1646804714, 4000, 2044, dashjs3.1.3_c96
1646804716, 4000, 2074, dashjs3.1.3_c96
1646804718, 4000, 2119, dashjs3.1.3_c19
1646804719, 4000, 2171, dashjs3.1.3_c96
1646804719, 4000, 3241, dashjs3.1.3_c19
1646804721, 4000, 3051, dashjs3.1.3_c19
1646804722, 4000, 2104, dashjs3.1.3_c96
1646804722, 2000, 5530, dashjs3.1.3_c19
1646804725, 2000, 1996, dashjs3.1.3_c96
1646804729, 2000, 1903, dashjs3.1.3_c19
1646804731, 2000, 1270, dashjs3.1.3_c96
1646804735, 2000, 1309, dashjs3.1.3_c19
1646804735, 2000, 1167, dashjs3.1.3_c96
1646804738, 2000, 1396, dashjs3.1.3_c19
1646804740, 2000, 1092, dashjs3.1.3_c96
1646804743, 2000, 1379, dashjs3.1.3_c19
1646804743, 2000, 1005, dashjs3.1.3_c96
1646804744, 2000, 1619, dashjs3.1.3_c19
1646804744, 2000, 2504, dashjs3.1.3_c96
1646804746, 2000, 2172, dashjs3.1.3_c19
1646804748, 2000, 2148, dashjs3.1.3_c96
1646804750, 2000, 2043, dashjs3.1.3_c19
1646804752, 2000, 3135, dashjs3.1.3_c96
1646804754, 4000, 4408, dashjs3.1.3_c19
1646804756, 4000, 4450, dashjs3.1.3_c96
1646804757, 4000, 4474, dashjs3.1.3_c19
1646804760, 4000, 4140, dashjs3.1.3_c96
1646804761, 4000, 5032, dashjs3.1.3_c19
1646804764, 4000, 4408, dashjs3.1.3_c96
1646804768, 4000, 4444, dashjs3.1.3_c96
1646804771, 4000, 7653, dashjs3.1.3_c96
