timestamp, tc_value, dash_value, dash_client_id
1646806949, 4000, 2614, dashjs4.3.0_c42
1646806951, 4000, 2126, dashjs4.3.0_c81
1646806952, 4000, 2432, dashjs4.3.0_c42
1646806953, 4000, 2235, dashjs4.3.0_c81
1646806955, 4000, 2017, dashjs4.3.0_c81
1646806955, 4000, 2382, dashjs4.3.0_c42
1646806956, 4000, 2234, dashjs4.3.0_c81
1646806958, 4000, 2190, dashjs4.3.0_c42
1646806958, 4000, 2287, dashjs4.3.0_c81
1646806959, 4000, 2075, dashjs4.3.0_c81
1646806959, 4000, 2460, dashjs4.3.0_c42
1646806962, 4000, 3176, dashjs4.3.0_c42
1646806962, 2000, 2712, dashjs4.3.0_c81
1646806969, 2000, 1144, dashjs4.3.0_c81
1646806969, 2000, 1295, dashjs4.3.0_c42
1646806972, 2000, 1039, dashjs4.3.0_c81
1646806974, 2000, 1253, dashjs4.3.0_c42
1646806975, 2000, 1678, dashjs4.3.0_c81
1646806976, 2000, 2343, dashjs4.3.0_c42
1646806980, 2000, 1129, dashjs4.3.0_c42
1646806980, 2000, 1103, dashjs4.3.0_c81
1646806982, 2000, 1411, dashjs4.3.0_c42
1646806984, 2000, 1235, dashjs4.3.0_c81
1646806985, 2000, 1540, dashjs4.3.0_c42
1646806988, 2000, 1084, dashjs4.3.0_c81
1646806988, 2000, 1176, dashjs4.3.0_c42
1646806990, 2000, 2262, dashjs4.3.0_c42
1646806991, 2000, 1982, dashjs4.3.0_c81
1646806991, 2000, 2592, dashjs4.3.0_c81
1646806992, 4000, 5855, dashjs4.3.0_c81
1646806994, 4000, 1448, dashjs4.3.0_c42
1646806996, 4000, 4351, dashjs4.3.0_c42
1646806997, 4000, 4521, dashjs4.3.0_c81
1646807001, 4000, 3617, dashjs4.3.0_c42
1646807001, 4000, 3890, dashjs4.3.0_c81
1646807006, 4000, 3077, dashjs4.3.0_c42
1646807006, 4000, 2547, dashjs4.3.0_c81
1646807007, 4000, 3960, dashjs4.3.0_c42
1646807010, 4000, 2417, dashjs4.3.0_c81
1646807010, 4000, 3573, dashjs4.3.0_c42
1646807012, 4000, 4119, dashjs4.3.0_c42
1646807014, 4000, 2265, dashjs4.3.0_c81
1646807016, 4000, 3597, dashjs4.3.0_c42
1646807021, 4000, 2073, dashjs4.3.0_c81
1646807021, 4000, 2473, dashjs4.3.0_c42
1646807021, 4000, 2090, dashjs4.3.0_c42
1646807022, 8000, 2126, dashjs4.3.0_c42
1646807023, 8000, 2152, dashjs4.3.0_c81
1646807023, 8000, 6939, dashjs4.3.0_c42
1646807024, 8000, 4557, dashjs4.3.0_c81
1646807025, 8000, 4497, dashjs4.3.0_c42
1646807025, 8000, 4199, dashjs4.3.0_c81
1646807025, 8000, 8402, dashjs4.3.0_c42
1646807025, 8000, 4473, dashjs4.3.0_c42
1646807026, 8000, 4158, dashjs4.3.0_c81
1646807026, 8000, 6336, dashjs4.3.0_c42
1646807027, 8000, 4740, dashjs4.3.0_c81
1646807027, 8000, 4291, dashjs4.3.0_c42
1646807027, 8000, 4077, dashjs4.3.0_c81
1646807027, 8000, 4681, dashjs4.3.0_c42
1646807028, 8000, 4528, dashjs4.3.0_c81
1646807028, 8000, 4596, dashjs4.3.0_c42
1646807028, 8000, 8046, dashjs4.3.0_c42
1646807029, 8000, 4935, dashjs4.3.0_c42
1646807029, 8000, 4417, dashjs4.3.0_c81
1646807030, 8000, 8252, dashjs4.3.0_c42
1646807032, 8000, 8169, dashjs4.3.0_c42
1646807033, 8000, 4682, dashjs4.3.0_c81
1646807034, 8000, 6901, dashjs4.3.0_c42
1646807036, 8000, 8165, dashjs4.3.0_c42
1646807037, 8000, 4063, dashjs4.3.0_c81
1646807039, 8000, 6983, dashjs4.3.0_c42
1646807041, 8000, 7724, dashjs4.3.0_c42
1646807042, 8000, 4489, dashjs4.3.0_c81
1646807043, 8000, 3842, dashjs4.3.0_c42
1646807043, 8000, 5231, dashjs4.3.0_c42
1646807045, 8000, 4071, dashjs4.3.0_c42
1646807046, 8000, 4293, dashjs4.3.0_c81
1646807046, 8000, 4985, dashjs4.3.0_c42
1646807046, 8000, 5212, dashjs4.3.0_c42
1646807047, 8000, 5771, dashjs4.3.0_c42
1646807047, 8000, 3993, dashjs4.3.0_c42
1646807048, 8000, 4464, dashjs4.3.0_c81
1646807048, 8000, 6442, dashjs4.3.0_c42
1646807048, 8000, 4172, dashjs4.3.0_c42
1646807049, 8000, 4113, dashjs4.3.0_c42
1646807049, 8000, 4710, dashjs4.3.0_c42
1646807049, 8000, 5341, dashjs4.3.0_c81
1646807051, 8000, 8147, dashjs4.3.0_c81
1646807052, 8000, 4787, dashjs4.3.0_c42
1646807052, 8000, 6922, dashjs4.3.0_c81
1646807053, 8000, 31589, dashjs4.3.0_c81
1646807053, 20000, 20136, dashjs4.3.0_c81
1646807054, 20000, 20513, dashjs4.3.0_c81
1646807055, 20000, 20594, dashjs4.3.0_c81
1646807056, 20000, 20425, dashjs4.3.0_c81
1646807057, 20000, 10194, dashjs4.3.0_c42
1646807058, 20000, 10494, dashjs4.3.0_c81
1646807058, 20000, 12647, dashjs4.3.0_c42
1646807059, 20000, 20513, dashjs4.3.0_c42
1646807060, 20000, 20594, dashjs4.3.0_c42
1646807060, 20000, 20425, dashjs4.3.0_c42
1646807062, 20000, 10177, dashjs4.3.0_c81
1646807062, 20000, 11851, dashjs4.3.0_c42
1646807062, 20000, 20324, dashjs4.3.0_c42
1646807063, 20000, 20162, dashjs4.3.0_c42
1646807064, 20000, 20174, dashjs4.3.0_c42
1646807065, 20000, 20162, dashjs4.3.0_c81
1646807069, 20000, 16119, dashjs4.3.0_c42
1646807069, 20000, 16644, dashjs4.3.0_c81
1646807072, 20000, 20364, dashjs4.3.0_c42
1646807073, 20000, 19981, dashjs4.3.0_c81
1646807076, 20000, 20414, dashjs4.3.0_c42
1646807077, 20000, 20395, dashjs4.3.0_c81
1646807080, 20000, 20130, dashjs4.3.0_c42
1646807081, 20000, 20414, dashjs4.3.0_c81
1646807088, 8000, 4868, dashjs4.3.0_c42
1646807088, 8000, 4150, dashjs4.3.0_c81
1646807091, 8000, 4229, dashjs4.3.0_c42
1646807092, 8000, 5060, dashjs4.3.0_c81
1646807095, 8000, 3994, dashjs4.3.0_c81
1646807095, 8000, 4318, dashjs4.3.0_c42
1646807099, 8000, 5216, dashjs4.3.0_c42
1646807099, 8000, 5339, dashjs4.3.0_c81
1646807101, 8000, 7119, dashjs4.3.0_c42
1646807104, 8000, 4131, dashjs4.3.0_c42
1646807105, 8000, 3992, dashjs4.3.0_c81
1646807107, 8000, 4198, dashjs4.3.0_c42
1646807108, 8000, 5178, dashjs4.3.0_c81
1646807110, 8000, 4366, dashjs4.3.0_c42
1646807110, 8000, 6084, dashjs4.3.0_c81
1646807113, 8000, 6594, dashjs4.3.0_c81
1646807113, 8000, 11822, dashjs4.3.0_c81
1646807114, 4000, 4856, dashjs4.3.0_c42
1646807121, 4000, 2429, dashjs4.3.0_c42
1646807121, 4000, 2088, dashjs4.3.0_c81
1646807126, 4000, 2121, dashjs4.3.0_c42
1646807127, 4000, 2002, dashjs4.3.0_c81
1646807131, 4000, 2045, dashjs4.3.0_c42
1646807132, 4000, 2076, dashjs4.3.0_c81
1646807133, 4000, 2243, dashjs4.3.0_c42
1646807137, 4000, 1930, dashjs4.3.0_c42
1646807137, 4000, 2185, dashjs4.3.0_c81
1646807138, 4000, 2293, dashjs4.3.0_c81
1646807139, 4000, 2300, dashjs4.3.0_c42
1646807140, 4000, 2332, dashjs4.3.0_c42
1646807140, 4000, 2310, dashjs4.3.0_c81
1646807141, 4000, 2097, dashjs4.3.0_c42
1646807143, 4000, 2082, dashjs4.3.0_c42
1646807143, 4000, 2192, dashjs4.3.0_c81
1646807143, 2000, 21624, dashjs4.3.0_c81
1646807147, 2000, 1463, dashjs4.3.0_c42
1646807148, 2000, 1668, dashjs4.3.0_c81
1646807152, 2000, 1091, dashjs4.3.0_c42
1646807153, 2000, 1254, dashjs4.3.0_c81
1646807157, 2000, 1095, dashjs4.3.0_c42
1646807159, 2000, 995, dashjs4.3.0_c42
1646807166, 2000, 803, dashjs4.3.0_c42
1646807167, 2000, 1016, dashjs4.3.0_c42
1646807170, 2000, 1335, dashjs4.3.0_c42
1646807171, 2000, 1091, dashjs4.3.0_c42
1646807174, 4000, 5620, dashjs4.3.0_c81
1646807175, 4000, 5877, dashjs4.3.0_c81
1646807176, 4000, 536, dashjs4.3.0_c42
1646807176, 4000, 3614, dashjs4.3.0_c81
1646807176, 4000, 3868, dashjs4.3.0_c42
1646807177, 4000, 3398, dashjs4.3.0_c81
1646807178, 4000, 5138, dashjs4.3.0_c81
1646807178, 4000, 4315, dashjs4.3.0_c81
1646807179, 4000, 5125, dashjs4.3.0_c81
1646807180, 4000, 5532, dashjs4.3.0_c81
1646807181, 4000, 3051, dashjs4.3.0_c81
1646807181, 4000, 3359, dashjs4.3.0_c42
1646807181, 4000, 3977, dashjs4.3.0_c81
1646807181, 4000, 4271, dashjs4.3.0_c81
1646807181, 4000, 4484, dashjs4.3.0_c81
1646807183, 4000, 5891, dashjs4.3.0_c81
1646807184, 4000, 4447, dashjs4.3.0_c42
1646807187, 4000, 5379, dashjs4.3.0_c81
1646807188, 4000, 4220, dashjs4.3.0_c42
1646807194, 4000, 2709, dashjs4.3.0_c81
1646807196, 4000, 2204, dashjs4.3.0_c42
1646807198, 4000, 2001, dashjs4.3.0_c42
1646807200, 4000, 2207, dashjs4.3.0_c81
1646807202, 4000, 2449, dashjs4.3.0_c42
1646807204, 4000, 2156, dashjs4.3.0_c42
1646807206, 8000, 1902, dashjs4.3.0_c42
1646807206, 8000, 8548, dashjs4.3.0_c42
1646807207, 8000, 1557, dashjs4.3.0_c81
1646807207, 8000, 5448, dashjs4.3.0_c42
1646807208, 8000, 4305, dashjs4.3.0_c81
1646807208, 8000, 5260, dashjs4.3.0_c42
1646807209, 8000, 4170, dashjs4.3.0_c81
1646807209, 8000, 4667, dashjs4.3.0_c42
1646807210, 8000, 4456, dashjs4.3.0_c81
1646807210, 8000, 4168, dashjs4.3.0_c42
1646807210, 8000, 8163, dashjs4.3.0_c81
1646807211, 8000, 8612, dashjs4.3.0_c81
1646807211, 8000, 8585, dashjs4.3.0_c81
1646807212, 8000, 4548, dashjs4.3.0_c42
1646807212, 8000, 4437, dashjs4.3.0_c81
1646807213, 8000, 8471, dashjs4.3.0_c81
1646807213, 8000, 9234, dashjs4.3.0_c81
1646807214, 8000, 9125, dashjs4.3.0_c81
1646807214, 8000, 8769, dashjs4.3.0_c81
1646807215, 8000, 8411, dashjs4.3.0_c81
1646807216, 8000, 8535, dashjs4.3.0_c42
1646807219, 8000, 9165, dashjs4.3.0_c81
1646807221, 8000, 8312, dashjs4.3.0_c42
1646807223, 8000, 4262, dashjs4.3.0_c81
1646807224, 8000, 6789, dashjs4.3.0_c42
1646807226, 8000, 8073, dashjs4.3.0_c42
1646807230, 8000, 4206, dashjs4.3.0_c42
1646807231, 8000, 4042, dashjs4.3.0_c81
1646807234, 8000, 4220, dashjs4.3.0_c42
1646807234, 8000, 4705, dashjs4.3.0_c81
1646807234, 8000, 12823, dashjs4.3.0_c42
1646807235, 20000, 18874, dashjs4.3.0_c42
1646807236, 20000, 12404, dashjs4.3.0_c42
1646807237, 20000, 7371, dashjs4.3.0_c81
1646807237, 20000, 10778, dashjs4.3.0_c42
1646807238, 20000, 10527, dashjs4.3.0_c42
1646807238, 20000, 12386, dashjs4.3.0_c81
1646807239, 20000, 20660, dashjs4.3.0_c81
1646807240, 20000, 14399, dashjs4.3.0_c81
1646807240, 20000, 10734, dashjs4.3.0_c42
1646807241, 20000, 18990, dashjs4.3.0_c81
1646807242, 20000, 20279, dashjs4.3.0_c81
1646807243, 20000, 20183, dashjs4.3.0_c81
1646807244, 20000, 20276, dashjs4.3.0_c42
1646807247, 20000, 20590, dashjs4.3.0_c81
1646807249, 20000, 20643, dashjs4.3.0_c42
1646807249, 20000, 20279, dashjs4.3.0_c42
1646807250, 20000, 20183, dashjs4.3.0_c42
1646807252, 20000, 11911, dashjs4.3.0_c42
1646807252, 20000, 10101, dashjs4.3.0_c81
1646807252, 20000, 16066, dashjs4.3.0_c42
1646807253, 20000, 20062, dashjs4.3.0_c42
1646807254, 20000, 20378, dashjs4.3.0_c42
1646807255, 20000, 20326, dashjs4.3.0_c81
1646807256, 20000, 20387, dashjs4.3.0_c42
1646807259, 20000, 20378, dashjs4.3.0_c81
1646807260, 20000, 20523, dashjs4.3.0_c42
1646807263, 20000, 20387, dashjs4.3.0_c81
1646807264, 20000, 20125, dashjs4.3.0_c42
1646807269, 8000, 6271, dashjs4.3.0_c81
1646807270, 8000, 6247, dashjs4.3.0_c42
1646807274, 8000, 5246, dashjs4.3.0_c81
1646807275, 8000, 4773, dashjs4.3.0_c42
1646807278, 8000, 4630, dashjs4.3.0_c81
1646807278, 8000, 4716, dashjs4.3.0_c42
1646807281, 8000, 6441, dashjs4.3.0_c81
1646807283, 8000, 6002, dashjs4.3.0_c42
1646807285, 8000, 4979, dashjs4.3.0_c81
1646807287, 8000, 5293, dashjs4.3.0_c42
1646807288, 8000, 7261, dashjs4.3.0_c81
1646807291, 8000, 4323, dashjs4.3.0_c81
1646807291, 8000, 4086, dashjs4.3.0_c42
1646807293, 8000, 4060, dashjs4.3.0_c42
1646807293, 8000, 4114, dashjs4.3.0_c81
1646807294, 8000, 8398, dashjs4.3.0_c42
1646807295, 4000, 14578, dashjs4.3.0_c81
1646807298, 4000, 3923, dashjs4.3.0_c42
1646807302, 4000, 3063, dashjs4.3.0_c81
1646807305, 4000, 2448, dashjs4.3.0_c42
1646807308, 4000, 2138, dashjs4.3.0_c81
1646807309, 4000, 2030, dashjs4.3.0_c42
1646807314, 4000, 2109, dashjs4.3.0_c81
1646807314, 4000, 2020, dashjs4.3.0_c42
1646807317, 4000, 2064, dashjs4.3.0_c81
1646807320, 4000, 2120, dashjs4.3.0_c42
1646807321, 4000, 1987, dashjs4.3.0_c42
1646807322, 4000, 2141, dashjs4.3.0_c81
1646807323, 4000, 2252, dashjs4.3.0_c42
1646807324, 4000, 2508, dashjs4.3.0_c81
1646807325, 4000, 6045, dashjs4.3.0_c42
1646807326, 2000, 1978, dashjs4.3.0_c42
1646807326, 2000, 2060, dashjs4.3.0_c81
1646807328, 2000, 2329, dashjs4.3.0_c81
1646807332, 2000, 985, dashjs4.3.0_c81
1646807334, 2000, 1045, dashjs4.3.0_c42
1646807336, 2000, 1023, dashjs4.3.0_c81
1646807340, 2000, 1054, dashjs4.3.0_c81
1646807340, 2000, 1205, dashjs4.3.0_c42
1646807343, 2000, 1017, dashjs4.3.0_c81
1646807346, 2000, 1117, dashjs4.3.0_c42
1646807346, 2000, 1322, dashjs4.3.0_c81
1646807347, 2000, 1018, dashjs4.3.0_c81
1646807349, 2000, 1238, dashjs4.3.0_c42
1646807349, 2000, 1452, dashjs4.3.0_c81
1646807350, 2000, 1468, dashjs4.3.0_c42
1646807351, 2000, 1434, dashjs4.3.0_c81
1646807352, 2000, 1155, dashjs4.3.0_c42
1646807353, 2000, 1231, dashjs4.3.0_c81
1646807353, 2000, 1440, dashjs4.3.0_c42
1646807354, 2000, 1401, dashjs4.3.0_c81
1646807356, 4000, 1049, dashjs4.3.0_c81
1646807356, 4000, 1275, dashjs4.3.0_c42
1646807356, 4000, 1676, dashjs4.3.0_c81
1646807360, 4000, 4620, dashjs4.3.0_c81
1646807360, 4000, 284, dashjs4.3.0_c42
1646807361, 4000, 3826, dashjs4.3.0_c81
1646807362, 4000, 2554, dashjs4.3.0_c42
1646807362, 4000, 2610, dashjs4.3.0_c81
1646807363, 4000, 2386, dashjs4.3.0_c42
1646807364, 4000, 2706, dashjs4.3.0_c42
1646807364, 4000, 2150, dashjs4.3.0_c42
1646807365, 4000, 2284, dashjs4.3.0_c81
1646807365, 4000, 2615, dashjs4.3.0_c42
1646807366, 4000, 2018, dashjs4.3.0_c42
1646807367, 4000, 3294, dashjs4.3.0_c81
1646807368, 4000, 2030, dashjs4.3.0_c42
1646807368, 4000, 3176, dashjs4.3.0_c81
1646807370, 4000, 4060, dashjs4.3.0_c81
1646807371, 4000, 4169, dashjs4.3.0_c81
1646807375, 4000, 2089, dashjs4.3.0_c42
1646807376, 4000, 2108, dashjs4.3.0_c81
1646807378, 4000, 2052, dashjs4.3.0_c42
1646807380, 4000, 2147, dashjs4.3.0_c81
1646807380, 4000, 2100, dashjs4.3.0_c42
1646807381, 4000, 2466, dashjs4.3.0_c81
1646807382, 4000, 2089, dashjs4.3.0_c42
1646807382, 4000, 3400, dashjs4.3.0_c81
1646807383, 4000, 2142, dashjs4.3.0_c81
1646807384, 4000, 2094, dashjs4.3.0_c42
1646807384, 4000, 2476, dashjs4.3.0_c81
1646807385, 4000, 2164, dashjs4.3.0_c42
1646807385, 4000, 2480, dashjs4.3.0_c81
1646807386, 8000, 2251, dashjs4.3.0_c42
1646807387, 8000, 2326, dashjs4.3.0_c81
1646807388, 8000, 901, dashjs4.3.0_c81
1646807388, 8000, 6648, dashjs4.3.0_c42
1646807388, 8000, 4953, dashjs4.3.0_c81
1646807388, 8000, 8229, dashjs4.3.0_c81
1646807388, 8000, 7989, dashjs4.3.0_c81
1646807389, 8000, 8112, dashjs4.3.0_c81
1646807391, 8000, 8303, dashjs4.3.0_c81
1646807392, 8000, 8574, dashjs4.3.0_c42
1646807396, 8000, 4771, dashjs4.3.0_c42
1646807397, 8000, 6757, dashjs4.3.0_c81
1646807399, 8000, 8202, dashjs4.3.0_c81
1646807402, 8000, 5121, dashjs4.3.0_c81
1646807403, 8000, 4195, dashjs4.3.0_c42
1646807405, 8000, 4154, dashjs4.3.0_c42
1646807406, 8000, 4344, dashjs4.3.0_c81
1646807409, 8000, 4028, dashjs4.3.0_c42
1646807410, 8000, 4140, dashjs4.3.0_c81
1646807411, 8000, 4154, dashjs4.3.0_c42
1646807413, 8000, 4326, dashjs4.3.0_c81
1646807413, 8000, 3992, dashjs4.3.0_c81
1646807414, 8000, 4005, dashjs4.3.0_c81
1646807414, 8000, 4437, dashjs4.3.0_c42
1646807415, 8000, 4368, dashjs4.3.0_c81
1646807416, 8000, 4421, dashjs4.3.0_c42
1646807416, 8000, 5682, dashjs4.3.0_c81
1646807416, 8000, 6417, dashjs4.3.0_c42
1646807417, 20000, 21854, dashjs4.3.0_c42
1646807417, 20000, 20363, dashjs4.3.0_c42
1646807417, 20000, 1966, dashjs4.3.0_c81
1646807417, 20000, 21023, dashjs4.3.0_c81
1646807418, 20000, 19935, dashjs4.3.0_c81
1646807418, 20000, 20753, dashjs4.3.0_c81
1646807418, 20000, 20526, dashjs4.3.0_c81
1646807418, 20000, 20229, dashjs4.3.0_c81
1646807418, 20000, 21020, dashjs4.3.0_c81
1646807420, 20000, 21298, dashjs4.3.0_c42
1646807422, 20000, 30008, dashjs4.3.0_c81
1646807424, 20000, 20533, dashjs4.3.0_c42
1646807427, 20000, 26825, dashjs4.3.0_c81
1646807428, 20000, 20867, dashjs4.3.0_c42
1646807432, 20000, 18521, dashjs4.3.0_c81
1646807433, 20000, 10272, dashjs4.3.0_c42
1646807433, 20000, 10179, dashjs4.3.0_c81
1646807434, 20000, 10155, dashjs4.3.0_c42
1646807435, 20000, 10499, dashjs4.3.0_c81
1646807436, 20000, 10178, dashjs4.3.0_c42
1646807436, 20000, 10340, dashjs4.3.0_c81
1646807438, 20000, 10334, dashjs4.3.0_c42
1646807438, 20000, 10494, dashjs4.3.0_c81
1646807439, 20000, 10307, dashjs4.3.0_c42
1646807439, 20000, 10362, dashjs4.3.0_c81
1646807441, 20000, 10320, dashjs4.3.0_c42
1646807441, 20000, 10355, dashjs4.3.0_c81
1646807443, 20000, 10028, dashjs4.3.0_c81
1646807443, 20000, 10639, dashjs4.3.0_c42
1646807444, 20000, 10098, dashjs4.3.0_c42
1646807444, 20000, 10461, dashjs4.3.0_c81
1646807445, 20000, 19209, dashjs4.3.0_c42
1646807447, 8000, 54165, dashjs4.3.0_c81
1646807449, 8000, 8121, dashjs4.3.0_c42
1646807454, 8000, 5218, dashjs4.3.0_c81
1646807455, 8000, 4719, dashjs4.3.0_c42
1646807458, 8000, 4802, dashjs4.3.0_c81
1646807459, 8000, 5321, dashjs4.3.0_c42
1646807462, 8000, 5433, dashjs4.3.0_c81
1646807462, 8000, 5143, dashjs4.3.0_c42
1646807466, 8000, 4196, dashjs4.3.0_c42
1646807466, 8000, 4949, dashjs4.3.0_c81
1646807468, 8000, 8251, dashjs4.3.0_c81
1646807470, 8000, 4834, dashjs4.3.0_c81
1646807470, 8000, 4373, dashjs4.3.0_c42
1646807470, 8000, 8025, dashjs4.3.0_c42
1646807471, 8000, 8324, dashjs4.3.0_c81
1646807472, 8000, 8250, dashjs4.3.0_c42
1646807475, 8000, 8130, dashjs4.3.0_c81
1646807477, 4000, 8532, dashjs4.3.0_c42
1646807481, 4000, 3013, dashjs4.3.0_c81
1646807483, 4000, 3418, dashjs4.3.0_c42
1646807488, 4000, 2217, dashjs4.3.0_c81
1646807489, 4000, 2059, dashjs4.3.0_c42
1646807492, 4000, 2115, dashjs4.3.0_c42
1646807493, 4000, 2306, dashjs4.3.0_c81
1646807495, 4000, 4055, dashjs4.3.0_c81
1646807497, 4000, 4224, dashjs4.3.0_c81
