timestamp, last_tc_value, tmp_id, throughput, buffer, stallDuration, representationId, 
1646806889, 20000, dashjs4.3.0_c90, 9830, 18.179, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646806890, 20000, dashjs4.3.0_c36, 14170, 18.36, 1.001, bbb_30fps_1280x720_4000k, 
1646806893, 20000, dashjs4.3.0_c90, 10593, 18.426, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646806893, 20000, dashjs4.3.0_c36, 15226, 18.609, 1.001, bbb_30fps_1280x720_4000k, 
1646806896, 20000, dashjs4.3.0_c90, 12284, 19.175, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646806897, 20000, dashjs4.3.0_c36, 15882, 18.858, 1.001, bbb_30fps_1280x720_4000k, 
1646806901, 20000, dashjs4.3.0_c90, 13317, 18.674, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646806901, 20000, dashjs4.3.0_c36, 15078, 18.852, 1.001, bbb_30fps_1280x720_4000k, 
1646806907, 8000, dashjs4.3.0_c90, 12074, 16.422, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646806908, 8000, dashjs4.3.0_c36, 13793, 16.35, 1.001, bbb_30fps_1280x720_4000k, 
1646806912, 8000, dashjs4.3.0_c90, 11284, 15.671, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646806913, 8000, dashjs4.3.0_c36, 11863, 15.849, 1.001, bbb_30fps_1280x720_4000k, 
1646806916, 8000, dashjs4.3.0_c90, 10148, 15.669, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646806917, 8000, dashjs4.3.0_c36, 9908, 15.097, 1.001, bbb_30fps_1280x720_4000k, 
1646806919, 8000, dashjs4.3.0_c90, 4388, 16.418, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646806920, 8000, dashjs4.3.0_c90, 4388, 19.668, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646806921, 8000, dashjs4.3.0_c36, 4478, 15.846, 1.001, bbb_30fps_1280x720_4000k, 
1646806921, 8000, dashjs4.3.0_c36, 4478, 19.584, 1.001, bbb_30fps_1024x576_2500k, 
1646806922, 8000, dashjs4.3.0_c90, 4400, 17.917, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646806923, 8000, dashjs4.3.0_c36, 4300, 17.095, 1.001, bbb_30fps_1024x576_2500k, 
1646806924, 8000, dashjs4.3.0_c90, 4286, 15.416, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646806925, 8000, dashjs4.3.0_c36, 4403, 15.094, 1.001, bbb_30fps_1024x576_2500k, 
1646806927, 8000, dashjs4.3.0_c90, 4238, 16.057, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646806927, 8000, dashjs4.3.0_c36, 4469, 16.582, 1.001, bbb_30fps_1024x576_2500k, 
1646806929, 8000, dashjs4.3.0_c90, 4623, 18.164, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646806930, 8000, dashjs4.3.0_c36, 4843, 17.592, 1.001, bbb_30fps_1024x576_2500k, 
1646806937, 4000, dashjs4.3.0_c90, 4262, 15.162, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646806938, 4000, dashjs4.3.0_c36, 4389, 15.09, 1.001, bbb_30fps_1024x576_2500k, 
1646806942, 4000, dashjs4.3.0_c90, 3931, 14.16, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646806943, 4000, dashjs4.3.0_c36, 3912, 13.587, 1.001, bbb_30fps_1024x576_2500k, 
1646806946, 4000, dashjs4.3.0_c90, 3487, 13.409, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646806947, 4000, dashjs4.3.0_c90, 3487, 17.004, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646806948, 4000, dashjs4.3.0_c36, 3628, 13.085, 1.001, bbb_30fps_1024x576_2500k, 
1646806948, 4000, dashjs4.3.0_c36, 3628, 16.585, 1.001, bbb_30fps_768x432_1500k, 
1646806949, 4000, dashjs4.3.0_c90, 3362, 14.908, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646806951, 4000, dashjs4.3.0_c36, 2193, 13.334, 1.001, bbb_30fps_768x432_1500k, 
1646806951, 4000, dashjs4.3.0_c36, 2193, 13.084, 1.001, bbb_30fps_640x360_800k, 
1646806952, 4000, dashjs4.3.0_c90, 2327, 12.408, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646806953, 4000, dashjs4.3.0_c36, 2222, 11.584, 1.001, bbb_30fps_640x360_800k, 
1646806955, 4000, dashjs4.3.0_c36, 2190, 10.082, 1.001, bbb_30fps_640x360_800k, 
1646806955, 4000, dashjs4.3.0_c90, 2312, 13.157, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646806956, 4000, dashjs4.3.0_c36, 2153, 12.332, 1.001, bbb_30fps_640x360_800k, 
1646806958, 4000, dashjs4.3.0_c90, 2405, 14.656, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646806958, 4000, dashjs4.3.0_c36, 2193, 14.581, 1.001, bbb_30fps_640x360_800k, 
1646806959, 4000, dashjs4.3.0_c36, 2153, 17.081, 1.001, bbb_30fps_640x360_800k, 
1646806960, 4000, dashjs4.3.0_c90, 2366, 16.051, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646806962, 4000, dashjs4.3.0_c90, 2552, 17.903, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646806962, 2000, dashjs4.3.0_c36, 2265, 18.33, 1.001, bbb_30fps_640x360_800k, 
1646806969, 2000, dashjs4.3.0_c36, 2078, 16.328, 1.001, bbb_30fps_640x360_800k, 
1646806970, 2000, dashjs4.3.0_c90, 2301, 15.151, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646806973, 2000, dashjs4.3.0_c36, 1915, 16.326, 1.001, bbb_30fps_640x360_800k, 
1646806974, 2000, dashjs4.3.0_c90, 2075, 14.15, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646806974, 2000, dashjs4.3.0_c90, 2075, 17.399, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646806975, 2000, dashjs4.3.0_c36, 1881, 17.576, 1.001, bbb_30fps_640x360_800k, 
1646806977, 2000, dashjs4.3.0_c90, 2120, 15.399, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646806980, 2000, dashjs4.3.0_c90, 1978, 12.398, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646806980, 2000, dashjs4.3.0_c36, 1784, 16.324, 1.001, bbb_30fps_640x360_800k, 
1646806983, 2000, dashjs4.3.0_c90, 1867, 13.396, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646806984, 2000, dashjs4.3.0_c36, 1659, 16.563, 1.001, bbb_30fps_640x360_800k, 
1646806986, 2000, dashjs4.3.0_c90, 1495, 14.646, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646806988, 2000, dashjs4.3.0_c36, 1214, 16.321, 1.001, bbb_30fps_640x360_800k, 
1646806988, 2000, dashjs4.3.0_c90, 1450, 15.895, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646806989, 2000, dashjs4.3.0_c36, 1214, 19.321, 1.001, bbb_30fps_320x180_400k, 
1646806990, 2000, dashjs4.3.0_c90, 1551, 18.394, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646806991, 2000, dashjs4.3.0_c36, 1324, 17.821, 1.001, bbb_30fps_320x180_400k, 
1646806991, 2000, dashjs4.3.0_c36, 1482, 17.32, 1.001, bbb_30fps_320x180_400k, 
1646806992, 4000, dashjs4.3.0_c36, 1968, 19.57, 1.001, bbb_30fps_320x180_400k, 
1646806994, 4000, dashjs4.3.0_c90, 1540, 17.393, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646806996, 4000, dashjs4.3.0_c90, 1821, 19.142, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646806997, 4000, dashjs4.3.0_c36, 2625, 19.318, 1.001, bbb_30fps_320x180_400k, 
1646807001, 4000, dashjs4.3.0_c90, 2117, 18.641, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807001, 4000, dashjs4.3.0_c36, 3023, 19.064, 1.001, bbb_30fps_320x180_400k, 
1646807004, 4000, dashjs4.3.0_c90, 2117, 19.64, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646807006, 4000, dashjs4.3.0_c90, 2360, 17.889, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646807006, 4000, dashjs4.3.0_c36, 2963, 18.563, 1.001, bbb_30fps_320x180_400k, 
1646807007, 4000, dashjs4.3.0_c90, 3751, 16.389, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646807007, 4000, dashjs4.3.0_c90, 3751, 16.35, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807010, 4000, dashjs4.3.0_c36, 3846, 18.811, 1.001, bbb_30fps_320x180_400k, 
1646807010, 4000, dashjs4.3.0_c90, 3557, 13.638, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807013, 4000, dashjs4.3.0_c90, 3682, 11.137, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807014, 4000, dashjs4.3.0_c36, 3128, 18.81, 1.001, bbb_30fps_320x180_400k, 
1646807016, 4000, dashjs4.3.0_c90, 3812, 7.886, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807016, 4000, dashjs4.3.0_c36, 3128, 19.809, 1.001, bbb_30fps_768x432_1500k, 
1646807021, 4000, dashjs4.3.0_c36, 2326, 16.308, 1.001, bbb_30fps_768x432_1500k, 
1646807021, 4000, dashjs4.3.0_c90, 3544, 3.635, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807021, 4000, dashjs4.3.0_c90, 3544, 3.56, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807022, 4000, dashjs4.3.0_c90, 3170, 2.134, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807022, 4000, dashjs4.3.0_c90, 3170, 1.884, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807022, 8000, dashjs4.3.0_c90, 2881, 1.134, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807023, 8000, dashjs4.3.0_c90, 2881, 0.884, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807023, 8000, dashjs4.3.0_c90, 2881, 4.73, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807023, 8000, dashjs4.3.0_c36, 2227, 13.057, 1.001, bbb_30fps_768x432_1500k, 
1646807023, 8000, dashjs4.3.0_c36, 2227, 12.965, 1.001, bbb_30fps_640x360_800k, 
1646807023, 8000, dashjs4.3.0_c90, 3557, 4.383, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807024, 8000, dashjs4.3.0_c90, 3557, 4.314, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646807024, 8000, dashjs4.3.0_c36, 2693, 12.307, 1.001, bbb_30fps_640x360_800k, 
1646807025, 8000, dashjs4.3.0_c90, 3692, 3.133, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646807025, 8000, dashjs4.3.0_c90, 3692, 3.006, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807025, 8000, dashjs4.3.0_c36, 3049, 11.557, 1.001, bbb_30fps_640x360_800k, 
1646807025, 8000, dashjs4.3.0_c90, 4280, 2.883, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807025, 8000, dashjs4.3.0_c90, 4302, 2.383, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807026, 8000, dashjs4.3.0_c36, 3428, 10.556, 1.001, bbb_30fps_640x360_800k, 
1646807026, 8000, dashjs4.3.0_c90, 4505, 5.883, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807026, 8000, dashjs4.3.0_c90, 4505, 9.872, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807027, 8000, dashjs4.3.0_c36, 4414, 9.806, 1.001, bbb_30fps_640x360_800k, 
1646807027, 8000, dashjs4.3.0_c90, 4486, 9.132, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807027, 8000, dashjs4.3.0_c36, 4294, 13.056, 1.001, bbb_30fps_640x360_800k, 
1646807027, 8000, dashjs4.3.0_c90, 4631, 8.382, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807028, 8000, dashjs4.3.0_c36, 4376, 16.055, 1.001, bbb_30fps_640x360_800k, 
1646807028, 8000, dashjs4.3.0_c90, 4843, 7.632, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807028, 8000, dashjs4.3.0_c90, 5134, 7.085, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807029, 8000, dashjs4.3.0_c90, 5118, 10.381, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807029, 8000, dashjs4.3.0_c90, 5118, 14.239, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807029, 8000, dashjs4.3.0_c36, 4441, 19.055, 1.001, bbb_30fps_640x360_800k, 
1646807030, 8000, dashjs4.3.0_c90, 5359, 13.131, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807032, 8000, dashjs4.3.0_c90, 6139, 11.881, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807032, 8000, dashjs4.3.0_c90, 6139, 11.63, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807033, 8000, dashjs4.3.0_c36, 4426, 19.048, 1.001, bbb_30fps_640x360_800k, 
1646807034, 8000, dashjs4.3.0_c90, 6511, 9.13, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807036, 8000, dashjs4.3.0_c90, 7872, 7.379, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807037, 8000, dashjs4.3.0_c36, 4423, 18.797, 1.001, bbb_30fps_640x360_800k, 
1646807039, 8000, dashjs4.3.0_c90, 7555, 4.627, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807039, 8000, dashjs4.3.0_c90, 7555, 4.474, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807040, 8000, dashjs4.3.0_c36, 4423, 19.796, 1.001, bbb_30fps_1024x576_2500k, 
1646807041, 8000, dashjs4.3.0_c90, 7443, 2.877, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807041, 8000, dashjs4.3.0_c90, 7443, 2.83, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646807043, 8000, dashjs4.3.0_c36, 4413, 17.795, 1.001, bbb_30fps_1024x576_2500k, 
1646807043, 8000, dashjs4.3.0_c90, 6723, 0.876, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646807043, 8000, dashjs4.3.0_c90, 6723, 0.767, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807043, 8000, dashjs4.3.0_c90, 6474, 0.626, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807043, 8000, dashjs4.3.0_c90, 6474, 4.371, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807045, 8000, dashjs4.3.0_c90, 6003, 2.37, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807045, 8000, dashjs4.3.0_c90, 6003, 2.149, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807046, 8000, dashjs4.3.0_c36, 4382, 14.794, 1.001, bbb_30fps_1024x576_2500k, 
1646807046, 8000, dashjs4.3.0_c90, 5473, 1.62, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807046, 8000, dashjs4.3.0_c90, 5473, 1.507, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807046, 8000, dashjs4.3.0_c90, 4875, 1.231, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807047, 8000, dashjs4.3.0_c90, 5010, 0.87, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807047, 8000, dashjs4.3.0_c90, 4806, 4.37, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807048, 8000, dashjs4.3.0_c36, 4327, 12.544, 1.001, bbb_30fps_1024x576_2500k, 
1646807048, 8000, dashjs4.3.0_c90, 5079, 7.869, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807048, 8000, dashjs4.3.0_c90, 4949, 11.369, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807049, 8000, dashjs4.3.0_c90, 4955, 14.869, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807049, 8000, dashjs4.3.0_c90, 4916, 18.619, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807049, 8000, dashjs4.3.0_c36, 4647, 10.793, 1.001, bbb_30fps_1024x576_2500k, 
1646807051, 8000, dashjs4.3.0_c36, 5347, 9.543, 1.001, bbb_30fps_1024x576_2500k, 
1646807052, 8000, dashjs4.3.0_c90, 4446, 19.618, 0.24980000001192093, bbb_30fps_320x180_400k, 
1646807052, 8000, dashjs4.3.0_c36, 5833, 7.792, 1.001, bbb_30fps_1024x576_2500k, 
1646807052, 8000, dashjs4.3.0_c36, 5833, 11.699, 1.001, bbb_30fps_1280x720_4000k, 
1646807053, 20000, dashjs4.3.0_c36, 10126, 11.292, 1.001, bbb_30fps_1280x720_4000k, 
1646807053, 20000, dashjs4.3.0_c36, 10126, 11.192, 1.001, bbb_30fps_1280x720_4000k, 
1646807053, 20000, dashjs4.3.0_c36, 11556, 10.291, 1.001, bbb_30fps_1280x720_4000k, 
1646807054, 20000, dashjs4.3.0_c36, 13873, 9.541, 1.001, bbb_30fps_1280x720_4000k, 
1646807055, 20000, dashjs4.3.0_c36, 17984, 12.773, 1.001, bbb_30fps_1280x720_4000k, 
1646807056, 20000, dashjs4.3.0_c36, 20417, 16.041, 1.001, bbb_30fps_1280x720_4000k, 
1646807056, 20000, dashjs4.3.0_c90, 4446, 19.616, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807057, 20000, dashjs4.3.0_c90, 5595, 18.366, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807058, 20000, dashjs4.3.0_c36, 18432, 18.29, 1.001, bbb_30fps_1280x720_4000k, 
1646807058, 20000, dashjs4.3.0_c90, 7290, 17.365, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807058, 20000, dashjs4.3.0_c90, 7290, 17.337, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807059, 20000, dashjs4.3.0_c90, 9494, 16.615, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807060, 20000, dashjs4.3.0_c90, 12241, 15.865, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807060, 20000, dashjs4.3.0_c90, 16875, 15.115, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807062, 20000, dashjs4.3.0_c36, 16441, 18.539, 1.001, bbb_30fps_1280x720_4000k, 
1646807062, 20000, dashjs4.3.0_c90, 16037, 13.614, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807062, 20000, dashjs4.3.0_c90, 16650, 12.864, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807063, 20000, dashjs4.3.0_c90, 18978, 16.065, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807064, 20000, dashjs4.3.0_c90, 18922, 19.113, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807065, 20000, dashjs4.3.0_c36, 17061, 18.537, 1.001, bbb_30fps_1280x720_4000k, 
1646807069, 20000, dashjs4.3.0_c90, 19195, 18.612, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807069, 20000, dashjs4.3.0_c36, 16416, 18.536, 1.001, bbb_30fps_1280x720_4000k, 
1646807072, 20000, dashjs4.3.0_c90, 19205, 18.861, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807073, 20000, dashjs4.3.0_c36, 15492, 18.534, 1.001, bbb_30fps_1280x720_4000k, 
1646807076, 20000, dashjs4.3.0_c90, 19268, 19.11, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807077, 20000, dashjs4.3.0_c36, 19296, 19.033, 1.001, bbb_30fps_1280x720_4000k, 
1646807080, 20000, dashjs4.3.0_c90, 19257, 18.859, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807081, 20000, dashjs4.3.0_c36, 19359, 18.532, 1.001, bbb_30fps_1280x720_4000k, 
1646807088, 8000, dashjs4.3.0_c90, 16379, 15.857, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807088, 8000, dashjs4.3.0_c36, 16317, 16.03, 1.001, bbb_30fps_1280x720_4000k, 
1646807091, 8000, dashjs4.3.0_c90, 14001, 16.603, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807092, 8000, dashjs4.3.0_c36, 14000, 16.028, 1.001, bbb_30fps_1280x720_4000k, 
1646807095, 8000, dashjs4.3.0_c36, 10803, 16.527, 1.001, bbb_30fps_1280x720_4000k, 
1646807095, 8000, dashjs4.3.0_c90, 10792, 15.852, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807099, 8000, dashjs4.3.0_c90, 4658, 16.851, 0.24980000001192093, bbb_30fps_1280x720_4000k, 
1646807099, 8000, dashjs4.3.0_c36, 9892, 16.526, 1.001, bbb_30fps_1280x720_4000k, 
1646807099, 8000, dashjs4.3.0_c90, 4658, 19.85, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807101, 8000, dashjs4.3.0_c90, 5150, 18.35, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807104, 8000, dashjs4.3.0_c90, 4980, 15.349, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807105, 8000, dashjs4.3.0_c36, 9049, 15.524, 1.001, bbb_30fps_1280x720_4000k, 
1646807107, 8000, dashjs4.3.0_c90, 4869, 16.848, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807109, 8000, dashjs4.3.0_c36, 4619, 15.512, 1.001, bbb_30fps_1280x720_4000k, 
1646807109, 8000, dashjs4.3.0_c36, 4619, 19.398, 1.001, bbb_30fps_1024x576_2500k, 
1646807110, 8000, dashjs4.3.0_c90, 4891, 17.847, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807111, 8000, dashjs4.3.0_c36, 4941, 17.262, 1.001, bbb_30fps_1024x576_2500k, 
1646807113, 8000, dashjs4.3.0_c36, 5462, 15.761, 1.001, bbb_30fps_1024x576_2500k, 
1646807113, 4000, dashjs4.3.0_c36, 6734, 19.011, 1.001, bbb_30fps_1024x576_2500k, 
1646807114, 4000, dashjs4.3.0_c90, 4388, 17.596, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807121, 4000, dashjs4.3.0_c90, 3996, 15.093, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807122, 4000, dashjs4.3.0_c36, 5960, 14.508, 1.001, bbb_30fps_1024x576_2500k, 
1646807126, 4000, dashjs4.3.0_c90, 3594, 14.592, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807128, 4000, dashjs4.3.0_c36, 5628, 12.756, 1.001, bbb_30fps_1024x576_2500k, 
1646807131, 4000, dashjs4.3.0_c90, 3163, 13.84, 0.24980000001192093, bbb_30fps_1024x576_2500k, 
1646807131, 4000, dashjs4.3.0_c90, 3163, 17.674, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646807133, 4000, dashjs4.3.0_c36, 5111, 12.255, 1.001, bbb_30fps_1024x576_2500k, 
1646807133, 4000, dashjs4.3.0_c90, 2210, 15.089, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646807137, 4000, dashjs4.3.0_c90, 2085, 11.338, 0.24980000001192093, bbb_30fps_768x432_1500k, 
1646807137, 4000, dashjs4.3.0_c90, 2085, 15.146, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807137, 4000, dashjs4.3.0_c36, 2088, 11.753, 1.001, bbb_30fps_1024x576_2500k, 
1646807137, 4000, dashjs4.3.0_c36, 2088, 15.591, 1.001, bbb_30fps_640x360_800k, 
1646807139, 4000, dashjs4.3.0_c36, 2139, 14.253, 1.001, bbb_30fps_640x360_800k, 
1646807139, 4000, dashjs4.3.0_c90, 2130, 13.588, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807140, 4000, dashjs4.3.0_c90, 2201, 11.837, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807140, 4000, dashjs4.3.0_c36, 2216, 12.425, 1.001, bbb_30fps_640x360_800k, 
1646807140, 4000, dashjs4.3.0_c36, 2216, 16.286, 1.001, bbb_30fps_768x432_1500k, 
1646807142, 4000, dashjs4.3.0_c90, 2165, 14.086, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807143, 4000, dashjs4.3.0_c90, 2203, 16.586, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807143, 4000, dashjs4.3.0_c36, 2245, 13.001, 1.001, bbb_30fps_768x432_1500k, 
1646807143, 2000, dashjs4.3.0_c36, 6121, 12.751, 1.001, bbb_30fps_768x432_1500k, 
1646807143, 2000, dashjs4.3.0_c36, 6121, 16.6, 1.001, bbb_30fps_768x432_1500k, 
1646807147, 2000, dashjs4.3.0_c90, 2055, 17.585, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807149, 2000, dashjs4.3.0_c36, 5379, 16.25, 1.001, bbb_30fps_768x432_1500k, 
1646807152, 2000, dashjs4.3.0_c90, 1894, 16.583, 0.24980000001192093, bbb_30fps_640x360_800k, 
1646807154, 2000, dashjs4.3.0_c36, 4789, 14.998, 1.001, bbb_30fps_768x432_1500k, 
1646807155, 2000, dashjs4.3.0_c36, 4789, 18.801, 1.001, bbb_30fps_1024x576_2500k, 
1646807157, 2000, dashjs4.3.0_c90, 1693, 15.998, 0.24980000001192093, bbb_30fps_640x360_800k, 
